Prov,Mun,Brgy,Area,Lat,Long,Occurance,Elev,Slope,Aspect,HorizontalCurvature,VerticalCurvature,Lithology,SoilType,PGAComp,Landslide
Cotabato,Makilala,Cabilao,317.762,6.86653,125.134,29/31,891,26.42877197,Southwest,0.006641516,0.001334887,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.172804207,1
Cotabato,Makilala,Cabilao,1198.75,6.86723,125.135,29/31,830,27.72481346,East,-0.040849656,0.004853147,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.172804207,1
Cotabato,Makilala,Cabilao,2021.94,6.86822,125.136,29/31,832,20.27896118,Northwest,0.049116522,0.004601564,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.174426019,1
Cotabato,Makilala,Cabilao,1094.03,6.86748,125.136,29/31,795,21.43849373,Northwest,0.035065319,0.001827493,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.172804207,1
Cotabato,Makilala,Cabilao,1024.5,6.86735,125.137,29/31,751,16.25509453,Northeast,-0.011602231,-0.002749254,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.172804207,1
Cotabato,Makilala,Cabilao,2522.71,6.86821,125.136,29/31,802,27.72994423,East,-0.051763829,0.001681439,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.174426019,1
Cotabato,Makilala,Cabilao,406.135,6.86852,125.137,29/31,787,16.07325363,Southwest,0.006222647,0.002011928,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.174426019,1
Cotabato,Makilala,Cabilao,259.458,6.86711,125.138,29/31,727,29.05407143,West,-0.034853905,0.028838629,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.168193609,1
Cotabato,Makilala,Cabilao,1864.66,6.86966,125.155,29/31,345,14.39656734,Southeast,-0.003269849,-0.001852509,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.261743963,1
Cotabato,Makilala,Rodero,2354.83,6.87154,125.155,29/31,354,26.4318409,Southeast,-0.001709008,-0.001568262,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.261743963,1
Cotabato,Makilala,Rodero,1092.53,6.87224,125.155,29/31,358,15.58611488,Northeast,-0.005838048,-0.013777523,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.261743963,1
Cotabato,Makilala,Cabilao,792.484,6.8711,125.148,29/31,444,28.52545357,Northwest,0.100518942,-0.002201435,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.213220149,1
Cotabato,Makilala,Cabilao,4571.75,6.87097,125.146,29/31,408,23.58295441,South,-0.053224314,0.009502834,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.169819415,1
Cotabato,Makilala,Cabilao,2061.78,6.87068,125.139,29/31,630,21.43809319,Northwest,0.001977246,0.001292913,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.169976637,1
Cotabato,Makilala,Cabilao,34279.7,6.87131,125.141,29/31,537,40.57983398,Northwest,0.031629298,0.012455235,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.169976637,1
Cotabato,Makilala,Cabilao,19484.3,6.8729,125.142,29/31,444,36.79816818,East,0.010497496,-0.009405747,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,5799.75,6.87231,125.142,29/31,427,9.996676445,East,-0.032443903,-0.005923071,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.169976637,1
Cotabato,Makilala,Cabilao,1343.78,6.87084,125.143,29/31,494,38.60835266,Southwest,-0.004867338,0.001958764,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.169819415,1
Cotabato,Makilala,Cabilao,277.78,6.87047,125.145,29/31,409,26.93886375,Northwest,0.0764568,0.012161176,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.169819415,1
Cotabato,Makilala,Cabilao,146.793,6.87104,125.144,29/31,412,23.37693596,Northeast,0.03649566,-0.031002209,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.169819415,1
Cotabato,Makilala,Cabilao,167.42,6.8708,125.144,29/31,453,40.28881073,Northeast,0.002146758,-0.001813009,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.169819415,1
Cotabato,Makilala,Cabilao,197.105,6.87063,125.144,29/31,491,43.62402725,Northwest,0.004010069,0.005170697,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.169819415,1
Cotabato,Makilala,Cabilao,659.36,6.87134,125.136,29/31,760,24.37376213,Northeast,-0.004690614,-0.001197674,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.174426019,1
Cotabato,Makilala,Cabilao,742.186,6.87104,125.136,29/31,763,32.75486374,Northeast,-0.013647092,-0.000577754,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.174426019,1
Cotabato,Makilala,Cabilao,505.748,6.87036,125.137,29/31,724,35.36719894,Northeast,-0.061442103,-0.021019723,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.174426019,1
Cotabato,Makilala,Cabilao,617.615,6.8698,125.138,29/31,679,36.2433815,East,-0.006667025,-0.001048695,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.169976637,1
Cotabato,Makilala,Cabilao,465.226,6.87142,125.137,29/31,641,22.96396637,Northeast,0.008305844,-0.003334315,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.174426019,1
Cotabato,Makilala,Cabilao,483.427,6.87369,125.139,29/31,565,8.273377419,North,-0.022139344,-0.002444915,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,2454.77,6.87352,125.14,29/31,566,28.76111984,South,-0.010027888,-0.006400024,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,2392.51,6.87481,125.139,29/31,538,34.89245605,Southwest,0.040396675,0.003843548,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,1021.04,6.87389,125.139,29/31,565,18.48027992,West,0.003553166,0.010367993,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,1085.55,6.87428,125.139,29/31,561,19.022892,West,0.00816491,-0.00127038,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,5324.46,6.87427,125.141,29/31,474,25.34215355,Southeast,0.111340746,-0.004723682,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,3486.26,6.87448,125.14,29/31,485,33.53605652,East,0.007845895,-0.001708583,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,2951.69,6.87478,125.14,29/31,501,40.13142776,East,-0.003436545,-0.00129898,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,3075.35,6.87541,125.141,29/31,480,36.84308243,Southwest,-0.021809103,0.010844938,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,681.134,6.87632,125.139,29/31,499,28.46776009,Northeast,0.005390869,-0.002493728,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,1972.95,6.87651,125.14,29/31,487,5.929869175,Southeast,-0.004774403,-0.000329301,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,2894.45,6.87625,125.14,29/31,508,20.81095314,West,0.0615662,-0.005936676,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,861.675,6.87585,125.139,29/31,531,32.27612686,West,0.042787377,-0.000108,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,353.999,6.87554,125.138,29/31,569,32.3993988,North,-0.033012215,-0.009172481,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,16835.1,6.87506,125.139,29/31,545,30.48604012,East,-0.005558958,-0.010401785,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,387.822,6.87459,125.142,29/31,516,40.27277756,Southwest,-0.011997426,0.016821984,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,722.467,6.87593,125.137,29/31,620,30.40900993,Southwest,0.010513322,0.005939972,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.228170633,1
Cotabato,Makilala,Cabilao,2913.14,6.87631,125.138,29/31,558,30.58636856,Northeast,-0.021743901,-0.003856262,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,2574.54,6.87694,125.138,29/31,512,32.26782227,Northeast,-0.01098596,-0.003346082,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Cabilao,734.583,6.87663,125.137,29/31,566,29.61994743,Southeast,-0.001140986,0.000603532,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.228170633,1
Cotabato,Makilala,Rodero,1235.02,6.87795,125.138,29/31,508,1.190023541,Northwest,0.018032538,0.001060242,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.259796768,1
Cotabato,Makilala,Rodero,915.455,6.87847,125.139,29/31,540,34.47973251,East,-0.000422112,-0.002169249,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.259796768,1
Cotabato,Makilala,Rodero,307.925,6.87828,125.138,29/31,536,27.26983643,Southwest,0.010476884,-0.000332196,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.259796768,1
Cotabato,Makilala,Rodero,448.259,6.87929,125.138,29/31,584,31.94485855,Northeast,0.026747441,-0.021407617,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.259796768,1
Cotabato,Makilala,Cabilao,214.995,6.87504,125.142,29/31,504,44.53298569,Southwest,-0.000127462,0.001893408,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.217910081,1
Cotabato,Makilala,Rodero,2248.51,6.87795,125.145,29/31,615,24.557024,East,-0.02583888,0.000403388,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.184476376,1
Cotabato,Makilala,Rodero,2055.31,6.87786,125.148,29/31,561,14.60342693,Southwest,0.015987711,-0.000401077,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.172978833,1
Cotabato,Makilala,Rodero,1917.16,6.8801,125.153,29/31,473,11.43712902,South,-0.004528404,0.004891825,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.204815716,1
Cotabato,Makilala,Rodero,15941.9,6.88657,125.144,29/31,685,22.22942734,South,-0.02731611,0.010775158,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.185603842,1
Cotabato,Makilala,Rodero,2776.89,6.89024,125.15,29/31,604,29.46148109,Northeast,-0.007895955,-0.001850565,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.167403176,1
Cotabato,Makilala,Rodero,5018.72,6.89325,125.143,29/31,777,23.03245544,South,-0.002003823,-0.003627971,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.188226908,1
Cotabato,Makilala,Rodero,656.949,6.89433,125.143,29/31,819,40.42959976,North,0.03227609,0.000596781,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.188226908,1
Cotabato,Makilala,Rodero,4171.5,6.89437,125.144,29/31,757,32.69369888,North,0.015495589,0.003674446,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.188226908,1
Cotabato,Makilala,Rodero,1820.08,6.89569,125.148,29/31,594,17.90605354,Southwest,-0.022150237,0.011383445,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.179310486,1
Cotabato,Makilala,Rodero,508.416,6.89694,125.151,29/31,533,18.84399986,South,-0.007730957,-2.25E-05,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.179310486,1
Cotabato,Makilala,Kisante,165.266,6.89852,125.152,29/31,514,21.58841324,West,0.002112939,0.019482352,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.222826347,1
Cotabato,Makilala,Kisante,301.457,6.89927,125.151,29/31,535,22.75525093,North,0.005875621,0.001351249,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.222826347,1
Cotabato,Makilala,Rodero,544.811,6.89538,125.147,29/31,595,10.44608498,East,0.008839994,-0.003935357,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.188226908,1
Cotabato,Makilala,Rodero,2246.9,6.89524,125.146,29/31,629,28.1888485,Northwest,0.009030418,0.012987137,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.188226908,1
Cotabato,Makilala,Rodero,1733.24,6.89595,125.14,29/31,812,31.02383041,South,-0.012614652,0.008793567,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.243905768,1
Cotabato,Makilala,Rodero,1022.62,6.89612,125.144,29/31,767,27.1606617,North,-0.030662339,-0.002618449,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.188226908,1
Cotabato,Makilala,Rodero,295.527,6.89562,125.148,29/31,573,19.94939613,Northwest,0.008850135,0.00249088,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.179310486,1
Cotabato,Makilala,Rodero,385.422,6.89592,125.149,29/31,553,17.23741722,East,-0.009332057,-0.003430133,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.179310486,1
Cotabato,Makilala,Malasila,1041.59,6.90093,125.141,29/31,651,22.33521843,Northwest,0.018300395,0.001313186,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.214856461,1
Cotabato,Makilala,Malasila,145.64,6.90138,125.139,29/31,596,5.27701664,Northeast,-0.008257942,-0.004975418,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.214856461,1
Cotabato,Makilala,Rodero,356.547,6.89464,125.145,29/31,700,40.45554352,East,-0.209709287,0.00614142,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.188226908,1
Cotabato,Makilala,Rodero,456.323,6.89314,125.143,29/31,741,23.17579651,East,-0.011729057,-0.003338873,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.188226908,1
Cotabato,Makilala,Rodero,630.498,6.89328,125.144,29/31,735,23.40670586,Southeast,-0.026143087,-0.005800919,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.188226908,1
Cotabato,Makilala,Rodero,844.201,6.8933,125.144,29/31,725,23.16074562,South,0.012695682,-0.005098674,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.188226908,1
Cotabato,Makilala,Rodero,176.795,6.89386,125.144,29/31,752,40.11188507,East,-0.008325974,-0.034111492,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.188226908,1
Cotabato,Makilala,Rodero,1060.11,6.89361,125.144,29/31,714,33.5520134,South,-0.020093519,0.000728257,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.188226908,1
Cotabato,Makilala,Rodero,473.044,6.89375,125.145,29/31,678,24.69981766,Northeast,-0.014383151,-0.001674716,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.188226908,1
Cotabato,Makilala,Rodero,6403.87,6.89335,125.145,29/31,701,42.42312241,North,-0.001909977,0.001917709,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.188226908,1
Cotabato,Makilala,Cabilao,1077.21,6.8735,125.135,29/31,708,26.74478531,Southeast,0.010325946,-0.016288772,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.228170633,1
Cotabato,Makilala,Cabilao,2588.86,6.87358,125.135,29/31,747,26.33327484,West,-0.001012504,0.016830679,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.228170633,1
Cotabato,Makilala,Cabilao,2104.89,6.87392,125.135,29/31,751,24.05928421,Southwest,-0.09574046,0.020634914,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.228170633,1
Cotabato,Makilala,Cabilao,226.524,6.87372,125.135,29/31,708,31.80002594,Southeast,0.005273399,-0.0055397,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.228170633,1
Cotabato,Makilala,Cabilao,861.692,6.87404,125.135,29/31,720,35.24515533,Southeast,0.002256963,-0.003688159,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.228170633,1
Cotabato,Makilala,Cabilao,352.274,6.8739,125.133,29/31,800,9.938929558,East,-0.010098516,-0.000176068,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.228170633,1
Cotabato,Makilala,Cabilao,667.599,6.87432,125.134,29/31,780,22.03713608,Northwest,0.084020779,0.03554095,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.228170633,1
Cotabato,Makilala,Cabilao,2685.82,6.87446,125.135,29/31,762,29.78915024,West,0.005113879,0.005705078,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.228170633,1
Cotabato,Makilala,Cabilao,590.715,6.87446,125.135,29/31,724,33.27421951,East,-0.004342127,-0.004754728,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.228170633,1
Cotabato,Makilala,Cabilao,3031.97,6.87575,125.135,29/31,721,31.19014549,West,0.005345297,0.020941295,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.228170633,1
Cotabato,Makilala,Cabilao,5663.45,6.87503,125.135,29/31,763,29.99300194,West,-0.006702194,0.018417332,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.228170633,1
Cotabato,Makilala,Cabilao,2214.34,6.87634,125.136,29/31,636,20.88901711,East,-0.003725388,-0.006853408,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.228170633,1
Cotabato,Makilala,Cabilao,5702.16,6.87719,125.136,29/31,575,45.58122253,Northeast,-0.018281661,-0.000503028,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.228170633,1
Cotabato,Makilala,Rodero,5413.95,6.88188,125.137,29/31,659,28.44464302,Southeast,0.512851775,-0.006722173,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.281346768,1
Cotabato,Makilala,Rodero,446.762,6.8828,125.137,29/31,678,27.42140579,North,-0.01809624,-0.001152199,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.277612329,1
Cotabato,Makilala,Rodero,469.754,6.88204,125.136,29/31,560,20.465765,Southwest,0.009852842,-0.015398559,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.281346768,1
Cotabato,Makilala,Rodero,182.861,6.88673,125.14,29/31,747,28.28786469,Northeast,-0.010489348,-0.003198752,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.235553458,1
Cotabato,Makilala,Rodero,251.716,6.88643,125.14,29/31,767,25.92868614,West,0.001810291,0.006547763,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.235553458,1
Cotabato,Makilala,Rodero,1577.04,6.88412,125.139,29/31,733,15.00703812,West,0.001493344,0.003370022,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.235553458,1
Cotabato,Makilala,Rodero,1959.15,6.88635,125.137,29/31,788,36.46394348,South,0.025371227,0.006973197,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.277612329,1
Cotabato,Makilala,Rodero,249.792,6.88496,125.137,29/31,725,26.39617348,South,0.025181349,0.028310739,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.277612329,1
Cotabato,Makilala,Rodero,305.561,6.88488,125.138,29/31,744,26.65989494,Northeast,-0.016331483,-0.001680342,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.235553458,1
Cotabato,Makilala,Rodero,550.641,6.88544,125.135,29/31,679,30.25476646,Southeast,0.009270009,-0.015756911,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.277612329,1
Cotabato,Makilala,Rodero,1625.04,6.8862,125.136,29/31,743,41.47817612,South,0.032554854,-0.009970937,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.277612329,1
Cotabato,Makilala,Rodero,418.773,6.88583,125.136,29/31,722,35.89126205,South,-0.06584204,0.007975439,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.277612329,1
Cotabato,Makilala,Rodero,174.111,6.88655,125.136,29/31,791,42.20650482,North,0.025412085,0.005324563,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.277612329,1
Cotabato,Makilala,Rodero,6162.79,6.89408,125.136,29/31,858,27.80398941,Southwest,-0.001342917,0.0049296,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.271925539,1
Cotabato,Makilala,Rodero,1640.29,6.88837,125.135,29/31,850,41.63693237,Southwest,0.003130209,0.00302036,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.273631811,1
Cotabato,Makilala,Rodero,2615.18,6.88894,125.134,29/31,887,41.72950363,Northwest,0.081289351,0.037753325,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.273631811,1
Cotabato,Makilala,Rodero,14338.4,6.88672,125.134,29/31,705,21.58825684,Southwest,0.003416308,-0.001599613,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.277612329,1
Cotabato,Makilala,Rodero,6752.21,6.8895,125.132,29/31,807,38.10765839,Southwest,0.016564652,-0.007332576,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.312713951,1
Cotabato,Makilala,Rodero,2090.84,6.88892,125.132,29/31,767,20.115345,West,0.010506242,0.000384072,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.312713951,1
Cotabato,Makilala,Rodero,1115.43,6.88743,125.133,29/31,754,26.45589828,West,0.022634074,0.000335522,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.277612329,1
Cotabato,Makilala,Rodero,486.413,6.88818,125.133,29/31,793,34.36672592,South,-0.017848721,0.003007208,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.273631811,1
Cotabato,Makilala,Rodero,4081.09,6.8876,125.132,29/31,752,20.29699326,Northwest,0.003453031,0.002550983,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.312713951,1
Cotabato,Makilala,Rodero,1407.13,6.88868,125.13,29/31,734,21.58825684,West,0.020357944,-0.000331752,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.312713951,1
Cotabato,Makilala,Rodero,1997.77,6.88929,125.131,29/31,764,24.67884636,South,-0.053502161,0.021246227,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.312713951,1
Cotabato,Makilala,Rodero,5552.34,6.88827,125.131,29/31,734,22.54737473,West,0.001125462,0.002418628,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.312713951,1
Cotabato,Makilala,Rodero,1400.01,6.88835,125.128,29/31,767,15.48740673,Northwest,0.085041665,-0.005546314,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.312713951,1
Cotabato,Makilala,Luayon,30418.7,6.89564,125.114,29/31,724,57.1819458,Northeast,-0.01175115,-0.001075584,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.285326242,1
Cotabato,Makilala,Luayon,4141.85,6.89668,125.115,29/31,594,28.58645058,North,0.000131011,-0.00468806,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.285326242,1
Cotabato,Makilala,Santo Niño,483.053,6.90066,125.117,29/31,545,18.77667999,North,-0.007675917,-0.001374261,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.277742207,1
Cotabato,Makilala,Santo Niño,726.163,6.90055,125.117,29/31,534,26.57794189,Northwest,0.005851017,0.001621864,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.277742207,1
Cotabato,Makilala,Luayon,1838.65,6.89873,125.111,29/31,549,30.46763229,Northwest,0.000254074,0.000951359,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.25851664,1
